============================================================
  DISK OPTIMIZATION SCRIPT - Quality Preserved
  Mode: DRY RUN (no changes)
  Log: \python\MCP\Tools\optimize_log_20260425_172012.txt
============================================================

===== STEP 1: Python __pycache__ (auto-regenerated) =====
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\gnu.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\gnu.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\ndbm.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\ndbm.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\ndbm.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\__init__.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\__init__.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\dbm\__pycache__\__init__.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\archive_util.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\archive_util.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\archive_util.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\bcppcompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\bcppcompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\bcppcompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\ccompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\ccompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\ccompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cmd.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cmd.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cmd.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\config.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\config.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\config.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\core.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\core.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\core.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cygwinccompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cygwinccompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\cygwinccompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\debug.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\debug.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\debug.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dep_util.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dep_util.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dep_util.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dir_util.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dir_util.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dir_util.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dist.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dist.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\dist.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\errors.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\errors.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\errors.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\extension.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\extension.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\extension.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\fancy_getopt.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\fancy_getopt.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\fancy_getopt.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\filelist.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\filelist.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\filelist.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\file_util.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\file_util.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\file_util.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\log.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\log.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\log.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvc9compiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvc9compiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvc9compiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvccompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvccompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\msvccompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\spawn.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\spawn.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\spawn.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\sysconfig.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\sysconfig.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\sysconfig.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\text_file.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\text_file.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\text_file.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\unixccompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\unixccompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\unixccompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\util.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\util.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\util.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\version.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\version.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\version.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\versionpredicate.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\versionpredicate.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\versionpredicate.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\_msvccompiler.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\_msvccompiler.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\_msvccompiler.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\__init__.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\__init__.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\distutils\__pycache__\__init__.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\base64mime.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\base64mime.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\base64mime.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\charset.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\charset.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\charset.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\contentmanager.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\contentmanager.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\contentmanager.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\encoders.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\encoders.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\encoders.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\errors.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\errors.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\errors.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\feedparser.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\feedparser.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\feedparser.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\generator.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\generator.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\generator.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\header.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\header.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\header.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\headerregistry.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\headerregistry.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\headerregistry.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\iterators.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\iterators.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\iterators.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\message.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\message.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\message.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\parser.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\parser.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\parser.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\policy.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\policy.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\policy.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\quoprimime.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\quoprimime.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\quoprimime.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\utils.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\utils.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\utils.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_encoded_words.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_encoded_words.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_encoded_words.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_header_value_parser.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_header_value_parser.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_header_value_parser.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_parseaddr.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_parseaddr.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_parseaddr.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_policybase.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_policybase.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\_policybase.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\__init__.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\__init__.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\email\__pycache__\__init__.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\aliases.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\aliases.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\aliases.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\ascii.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\ascii.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\ascii.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\base64_codec.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\base64_codec.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\base64_codec.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5hkscs.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5hkscs.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\big5hkscs.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\bz2_codec.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\bz2_codec.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\bz2_codec.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\charmap.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\charmap.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\charmap.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp037.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp037.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp037.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1006.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1006.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1006.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1026.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1026.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1026.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1125.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1125.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1125.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1140.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1140.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1140.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1250.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1250.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1250.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1251.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1251.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1251.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1252.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1252.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1252.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1253.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1253.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1253.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1254.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1254.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1254.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1255.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1255.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1255.cpython-310.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1256.cpython-310.opt-1.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1256.cpython-310.opt-2.pyc
  [DRY] Would remove .pyc: F:\\Python\Python310\Lib\encodings\__pycache__\cp1256.cpython-310.pyc
